whois_regDate,whois_expDate,whois_updatedDate,dot_count,url_len,digit_count,special_count,hyphen_count,double_slash,single_slash,at_the_rate,protocol,protocol_count
-1,-1,-1,3,48,0,0,0,0,4,0,0,0
3277,9,265,3,40,0,0,0,0,3,0,0,0
-1,-1,-1,2,21,0,0,1,0,0,0,0,0
-1,-1,-1,2,71,12,5,1,0,3,0,0,0
2753,168,196,3,32,0,0,1,0,1,0,0,0
-1,-1,-1,2,106,18,1,8,0,5,0,0,0
-1,-1,-1,15,75,1,0,0,0,1,0,0,0
-1,-1,-1,3,56,0,0,1,0,2,0,0,0
6101,500,-1,3,36,1,0,0,0,2,0,0,0
2657,264,52,10,119,33,0,1,0,2,0,0,0
2657,264,52,10,174,52,0,2,0,5,0,0,0
2524,31,340,2,37,0,0,0,0,2,0,0,0
840,509,18,2,122,19,3,1,0,6,0,0,0
840,509,18,1,98,18,0,1,0,6,0,0,0
5854,1085,25,3,93,2,0,2,0,7,0,0,0
5854,1085,25,3,92,1,0,2,0,7,0,0,0
2053,137,226,4,43,0,0,1,0,2,0,0,0
6732,-1,-1,4,86,4,1,0,0,6,0,0,0
6732,-1,-1,4,97,8,3,0,0,6,0,0,0
6732,-1,-1,4,84,1,1,1,0,6,0,0,0
6732,-1,-1,4,82,0,1,0,0,6,0,0,0
2604,2874,777,4,74,6,0,1,1,6,0,0,0
-1,-1,-1,1,13,1,0,0,0,1,0,0,0
3701,-50,48,7,176,38,6,2,0,4,0,0,0
403,326,23,6,223,56,12,4,0,10,0,0,0
5046,93,-1,6,51,0,0,0,0,2,0,0,0
4914,198,166,1,48,0,1,1,0,5,0,0,0
-1,-1,89,5,124,0,11,0,0,4,0,0,0
5114,-3,3,8,111,0,4,0,0,6,0,0,0
-1,-1,-1,4,33,0,0,1,0,1,0,0,0
2484,71,166,5,120,22,0,14,0,3,0,0,0
-1,-1,136,4,44,0,0,0,0,3,0,0,0
-1,-1,-1,2,77,13,5,1,0,3,0,0,0
7031,273,95,1,56,0,0,1,0,6,0,0,0
840,509,18,1,98,21,0,1,0,6,0,0,0
3225,61,346,10,152,4,0,6,0,6,0,0,0
-1,-1,-1,2,37,0,0,0,0,3,0,0,0
6717,235,84,2,38,0,0,0,0,4,0,0,0
-1,-1,-1,3,51,6,1,1,0,3,0,0,0
4215,898,295,3,45,1,0,1,0,3,0,0,0
840,509,18,1,98,22,0,1,0,6,0,0,0
3094,192,145,3,58,0,0,0,0,4,0,0,0
840,509,18,1,47,0,0,1,0,3,0,0,0
-1,-1,-1,2,72,12,6,1,0,3,0,0,0
-1,-1,-1,6,89,0,5,0,0,5,0,0,0
58,-1,58,1,33,8,0,0,0,3,0,0,0
2783,138,42,2,61,1,0,1,0,4,0,0,0
840,509,18,1,98,19,0,1,0,6,0,0,0
-1,-1,-1,3,25,5,0,0,0,1,0,0,0
-1,-1,-1,4,120,56,1,0,0,4,0,0,0
-1,-1,-1,1,28,0,0,1,0,1,0,0,0
-1,61,-1,2,50,0,0,0,0,4,0,0,0
2703,218,181,3,46,0,0,0,0,3,0,0,0
5068,410,2,3,63,7,0,0,0,2,0,0,0
-1,-1,-1,1,75,11,1,0,0,3,0,0,0
-1,-1,-1,6,117,6,5,0,0,2,0,0,1
-1,-1,-1,3,87,9,5,0,0,2,0,0,0
-1,-1,-1,2,127,18,5,0,0,7,0,0,1
-1,-1,-1,1,67,13,0,0,0,3,0,0,0
-1,-1,-1,3,91,7,5,0,0,2,0,0,0
-1,-1,-1,1,75,11,2,0,0,3,0,0,0
-1,-1,-1,1,71,8,0,0,0,3,0,0,0
2830,91,273,4,87,4,9,0,0,4,0,0,0
-1,-1,-1,6,85,0,4,0,0,5,0,0,0
-1,-1,-1,1,13,2,0,0,0,1,0,0,0
-1,-1,-1,1,13,1,0,0,0,1,0,0,0
519,576,125,13,138,30,0,2,0,3,0,0,0
519,576,125,12,129,30,0,2,0,3,0,0,0
4301,81,300,3,54,0,0,1,0,3,0,0,0
-1,-1,-1,3,35,1,0,0,0,1,0,0,0
-1,-1,-1,1,13,0,0,0,0,1,0,0,0
-1,-1,-1,2,58,0,3,1,0,4,0,0,0
139,225,-1,2,20,0,0,1,0,1,0,0,0
139,225,-1,2,28,0,0,1,1,3,0,0,0
364,0,139,3,43,1,0,1,0,2,0,0,0
364,0,139,3,44,1,0,1,0,3,0,0,0
-1,-1,-1,3,40,2,0,0,1,3,0,0,0
6101,500,-1,3,36,0,0,0,0,2,0,0,0
5205,272,-1,2,85,2,1,0,0,7,0,0,0
5114,-3,3,8,115,0,5,0,0,6,0,0,0
5936,667,-1,3,48,0,0,1,0,3,0,0,0
5512,331,27,1,37,0,0,1,0,2,0,0,0
-1,-1,-1,4,35,0,0,0,0,2,0,0,0
144,220,138,2,39,0,0,0,0,3,0,0,0
-1,-1,-1,11,152,32,0,4,0,1,0,0,0
4593,154,-1,6,46,0,0,0,0,2,0,0,0
-1,-1,-1,2,24,0,0,0,0,1,0,0,0
-1,-1,-1,11,151,30,0,4,0,1,0,0,0
7168,136,227,2,100,0,1,1,0,13,0,0,0
7168,136,227,4,109,0,1,1,0,13,0,0,0
-1,-1,-1,7,94,17,5,2,0,3,0,0,0
2566,749,-1,10,133,28,0,1,0,2,0,0,0
2566,749,-1,10,136,28,0,1,0,2,0,0,0
3091,195,168,2,30,2,0,2,0,1,0,0,0
-1,-1,-1,6,83,1,5,0,0,3,0,0,0
-1,-1,-1,3,23,0,0,0,0,1,0,0,0
607,122,272,4,41,0,0,0,0,3,0,0,0
313,51,-1,6,59,0,0,0,0,5,0,0,0
313,51,-1,6,58,0,0,0,0,5,0,0,0
313,51,-1,6,52,0,1,0,0,4,0,0,0
313,51,-1,6,52,0,1,0,0,4,0,0,0
313,51,-1,6,52,0,1,0,0,4,0,0,0
313,51,-1,6,51,0,0,0,0,4,0,0,0
40,324,33,6,215,62,0,3,0,1,0,0,0
-1,-1,-1,3,62,3,0,0,0,5,0,0,0
-1,-1,-1,13,461,160,5,1,0,4,0,0,0
2008,526,-1,11,192,23,0,4,0,8,0,0,0
2008,526,-1,11,192,30,0,4,0,8,0,0,0
-1,-1,-1,2,47,1,0,1,0,3,0,0,0
313,51,-1,6,97,10,6,1,0,4,0,0,0
7565,103,290,2,39,1,0,0,0,3,0,0,0
313,51,-1,6,139,41,7,0,0,3,0,0,0
313,51,-1,3,26,0,0,0,0,2,0,0,0
2892,29,1064,6,88,28,0,1,0,4,0,0,0
-1,-1,-1,2,32,0,0,0,0,2,0,0,0
-1,-1,-1,3,146,38,6,1,0,5,0,0,0
-1,-1,-1,3,51,0,0,0,0,5,0,0,0
1084,9,339,3,56,0,0,1,0,4,0,0,0
-1,-1,-1,4,40,0,0,1,0,2,0,0,0
2008,526,-1,11,192,29,0,4,0,8,0,0,0
2766,155,572,2,31,0,0,1,0,2,0,0,0
-1,-1,-1,2,109,21,11,1,0,3,0,0,0
4383,365,0,2,27,0,0,0,0,2,0,0,0
5754,89,283,3,69,15,2,4,0,1,0,0,0
-1,-1,-1,3,51,6,1,1,0,3,0,0,0
1051,43,334,2,37,0,0,0,0,3,0,0,0
2008,526,-1,11,192,24,0,4,0,8,0,0,0
2008,526,-1,11,159,7,0,4,0,7,0,0,0
-1,-1,-1,1,11,0,0,0,0,1,0,0,0
2008,526,-1,11,192,26,0,4,0,8,0,0,0
-1,-1,-1,5,90,1,3,0,0,1,0,0,2
-1,-1,-1,1,44,0,0,1,0,5,0,0,0
-1,-1,-1,4,77,6,1,0,0,12,0,0,0
-1,-1,-1,3,43,0,0,0,0,2,0,0,0
-1,-1,-1,2,31,0,0,0,0,2,0,0,0
313,51,-1,6,51,0,0,0,0,4,0,0,0
3871,145,484,3,90,0,4,0,0,4,0,0,0
-1,-1,-1,6,117,6,5,0,0,2,0,0,1
5293,184,-1,2,31,2,0,0,0,2,0,0,0
3601,50,720,3,36,0,0,0,0,2,0,0,0
2892,29,1064,6,87,27,0,1,0,4,0,0,0
-1,-1,-1,6,85,0,4,0,0,5,0,0,0
-1,-1,-1,14,470,164,5,1,0,4,0,0,0
788,306,17,1,29,0,0,0,0,4,0,0,0
2892,29,1064,6,88,28,0,1,0,4,0,0,0
-1,-1,-1,14,474,164,6,1,0,4,0,0,0
-1,-1,-1,3,123,19,4,1,0,3,0,0,0
-1,-1,-1,3,31,1,0,0,0,3,0,0,0
6101,500,-1,3,36,1,0,0,0,2,0,0,0
7866,533,1020,3,36,0,0,0,0,2,0,0,0
948,146,176,2,37,9,0,0,0,3,0,0,0
-1,-1,-1,4,34,0,0,0,0,2,0,0,0
3615,36,342,4,229,76,5,3,0,4,0,0,0
-1,-1,-1,6,93,0,6,0,0,5,0,0,0
7848,1081,272,4,105,5,8,0,0,1,0,0,0
1993,197,166,3,45,0,0,0,0,3,0,0,0
948,146,176,2,27,0,0,0,0,2,0,0,0
948,146,176,2,37,9,0,0,0,3,0,0,0
948,146,176,2,37,9,0,0,0,3,0,0,0
-1,-1,-1,4,72,14,1,1,0,7,0,0,0
948,146,176,2,37,9,0,0,0,3,0,0,0
948,146,176,2,37,9,0,0,0,3,0,0,0
7866,533,1020,3,101,10,2,0,0,2,0,0,0
6101,500,-1,3,36,1,0,0,0,2,0,0,0
7866,533,1020,3,91,1,1,0,0,2,0,0,0
7866,533,1020,3,29,0,0,0,0,2,0,0,0
5604,239,132,2,44,0,2,0,0,3,0,0,0
7866,533,1020,2,29,0,0,0,0,2,0,0,0
948,146,176,2,37,9,0,0,0,3,0,0,0
948,146,176,2,37,9,0,0,0,3,0,0,0
7866,533,1020,5,45,0,0,0,0,2,0,0,0
7866,533,1020,2,28,0,0,0,0,2,0,0,0
7866,533,1020,3,38,0,0,0,0,2,0,0,0
7866,533,1020,3,96,5,1,0,0,2,0,0,0
-1,-1,-1,1,23,0,0,0,0,1,0,0,0
-1,-1,-1,1,35,16,2,0,0,1,0,0,0
-1,-1,-1,6,121,6,6,0,0,2,0,0,1
7848,1081,272,4,110,6,5,0,0,1,0,0,0
5457,386,7,2,31,0,0,0,0,1,0,0,0
2720,201,192,3,47,1,0,0,0,3,0,0,0
3150,136,220,3,47,2,0,0,0,2,0,0,0
-1,-1,-1,3,30,0,0,0,0,2,0,0,0
5046,93,-1,6,51,0,0,0,0,2,0,0,0
5205,272,-1,5,41,1,0,0,0,1,0,0,0
7848,1081,272,4,36,0,1,0,0,2,0,0,0
-1,-1,-1,6,89,0,5,0,0,5,0,0,0
-1,-1,-1,3,51,0,0,1,0,3,0,0,0
-1,-1,-1,2,17,0,0,0,0,1,0,0,0
-1,-1,-1,2,18,0,0,0,0,2,0,0,0
-1,-1,-1,4,111,0,1,4,1,7,0,0,0
-1,-1,-1,1,13,1,0,0,0,1,0,0,0
6268,308,-1,3,48,0,2,1,0,3,0,0,0
2720,201,192,3,47,1,0,0,0,3,0,0,0
-1,-1,-1,1,13,1,0,0,0,1,0,0,0
8579,551,1314,4,59,2,0,1,0,8,0,0,1
-1,-1,-1,7,54,9,0,0,0,1,0,0,0
-1,-1,-1,6,41,0,0,0,0,1,0,0,0
57,307,56,3,81,0,0,4,0,3,0,0,0
4996,1577,143,3,55,0,0,1,0,4,0,0,0
-1,-1,-1,6,87,0,4,0,0,4,0,0,0
-1,-1,-1,1,13,2,0,0,0,1,0,0,0
-1,-1,-1,1,45,3,1,5,0,1,0,0,0
-1,-1,-1,3,63,3,1,0,0,5,0,0,0
1951,239,120,6,125,4,3,1,0,8,0,0,0
5293,184,-1,2,16,5,0,0,0,1,0,0,0
-1,-1,-1,6,117,6,5,0,0,2,0,0,1
3192,2651,977,3,27,0,0,1,0,1,0,0,0
2560,726,358,1,25,0,0,0,0,2,0,0,0
4996,1577,143,3,56,0,0,1,1,5,0,0,0
-1,-1,-1,6,91,0,5,0,0,4,0,0,0
-1,-1,-1,1,67,17,0,5,0,2,0,0,0
7761,1003,496,3,232,5,28,1,0,17,0,0,0
2879,42,347,2,26,0,1,0,0,2,0,0,0
-1,-1,-1,4,77,6,1,0,0,12,0,0,0
-1,-1,-1,2,35,0,0,0,0,3,0,0,0
2716,205,227,2,45,11,0,0,0,2,0,0,0
3255,31,334,3,46,0,0,0,0,3,0,0,0
-1,-1,-1,6,93,0,6,0,0,5,0,0,0
-1,-1,-1,1,69,19,0,5,0,2,0,0,0
-1,-1,-1,6,119,6,5,0,0,1,0,0,1
-1,-1,-1,1,20,0,0,0,0,3,0,0,0
-1,-1,-1,1,53,19,0,0,0,4,0,0,0
-1,-1,-1,2,25,0,0,0,0,3,0,0,0
-1,-1,-1,6,121,6,6,0,0,2,0,0,1
1054,40,324,2,43,0,0,3,0,1,0,0,0
7866,533,1020,3,91,6,2,0,0,2,0,0,0
2915,3,345,3,55,0,0,1,0,6,0,0,0
-1,-1,-1,1,11,0,0,0,0,1,0,0,0
133,231,122,2,30,1,0,0,0,2,0,0,0
6958,346,35,4,45,9,0,4,0,2,0,0,0
3721,295,69,4,45,0,0,0,0,1,0,0,0
7866,533,1020,2,28,4,0,0,0,2,0,0,0
2889,32,350,1,43,1,0,2,0,5,0,0,0
2889,32,350,1,43,1,0,2,0,5,0,0,0
5205,272,-1,2,153,4,3,0,0,13,0,0,0
-1,-1,-1,3,174,6,3,0,0,13,0,0,0
5205,272,-1,2,149,4,3,0,0,13,0,0,0
5205,272,-1,3,166,4,3,0,0,13,0,0,0
5205,272,-1,2,86,1,2,0,0,7,0,0,0
5205,272,-1,3,103,1,2,0,0,8,0,0,0
5205,272,-1,2,94,1,2,0,0,8,0,0,0
677,52,181,3,37,0,0,0,0,1,0,0,0
677,52,181,4,46,0,0,0,0,1,0,0,0
-1,-1,-1,3,35,0,0,0,0,2,0,0,0
8433,333,91,3,118,27,11,0,0,2,0,0,0
4151,962,131,2,44,0,0,0,0,3,0,0,0
6640,664,216,2,21,0,0,0,0,1,0,0,0
-1,-1,-1,13,308,105,0,0,0,4,0,0,0
5205,271,472,1,18,0,0,1,0,2,0,0,0
-1,-1,-1,2,61,11,8,0,0,2,0,0,0
-1,-1,-1,7,92,0,0,1,0,4,0,0,0
-1,-1,-1,3,41,2,0,0,0,2,0,0,0
2552,368,31,5,78,0,0,0,0,4,0,0,0
5046,66,306,3,88,15,2,0,0,7,0,0,0
6727,211,161,3,40,0,0,0,0,2,0,0,0
2768,153,199,3,83,0,0,1,0,5,0,0,0
3091,195,168,4,41,0,0,0,0,1,0,0,0
-1,-1,-1,3,63,0,2,0,0,3,0,0,0
3091,195,168,4,45,0,0,0,0,1,0,0,0
-1,-1,-1,2,15,0,0,0,0,1,0,0,0
2657,264,52,13,171,59,0,1,0,2,0,0,0
4349,33,280,3,32,0,0,0,0,1,0,0,0
-1,-1,-1,3,42,2,0,0,1,3,0,0,0
-1,-1,-1,3,39,2,0,1,0,3,0,0,0
-1,-1,-1,4,40,1,0,0,0,3,0,0,0
3108,178,180,3,20,1,0,0,0,1,0,0,0
-1,-1,-1,2,22,0,0,1,0,1,0,0,0
6189,19,130,5,48,0,0,0,0,3,0,0,0
6189,19,130,5,47,0,0,0,0,3,0,0,0
-1,-1,-1,3,23,0,0,0,0,2,0,0,0
1334,2683,879,4,52,0,0,1,0,3,0,0,0
4323,59,195,2,79,4,0,1,0,5,0,0,0
1334,2683,879,5,55,0,0,1,0,3,0,0,0
5460,17,711,2,29,0,0,0,0,2,0,0,0
-1,-1,-1,1,15,0,0,1,0,1,0,0,0
2827,825,2821,4,147,2,4,6,0,10,0,0,0
-1,-1,-1,8,123,14,5,0,0,5,0,0,0
2827,825,2821,5,157,2,4,6,0,10,0,0,0
-1,-1,-1,7,81,0,3,2,0,5,0,0,0
4893,219,573,2,51,0,0,2,0,2,0,0,0
1018,442,287,2,163,15,0,0,0,6,0,0,0
1018,442,287,2,162,15,0,0,0,6,0,0,0
5328,149,214,2,24,0,0,4,0,1,0,0,0
-1,-1,-1,4,77,6,1,0,0,12,0,0,0
4893,219,573,1,40,0,0,2,0,2,0,0,0
-1,-1,-1,2,39,1,0,1,0,4,0,0,0
7866,533,1020,4,97,3,2,0,0,2,0,0,0
7866,533,1020,4,97,3,2,0,0,2,0,0,0
7866,533,1020,3,95,4,2,0,0,2,0,0,0
7866,533,1020,3,95,4,2,0,0,2,0,0,0
5328,149,214,2,23,0,0,4,0,0,0,0,0
7866,533,1020,3,95,4,2,0,0,2,0,0,0
7866,533,1020,3,95,4,2,0,0,2,0,0,0
7866,533,1020,4,97,3,2,0,0,2,0,0,0
7866,533,1020,3,41,1,0,0,0,2,0,0,0
7866,533,1020,3,43,1,0,0,0,2,0,0,0
7866,533,1020,4,93,3,1,0,0,2,0,0,0
7866,533,1020,3,44,1,0,0,0,2,0,0,0
7866,533,1020,3,51,1,0,0,0,2,0,0,0
-1,-1,-1,3,39,2,0,1,0,3,0,0,0
4966,146,248,1,137,43,5,2,0,6,0,0,0
2933,354,41,2,56,0,1,1,0,2,0,0,0
2933,354,41,2,41,0,0,0,0,2,0,0,0
2053,137,226,2,56,0,0,1,0,3,0,0,0
-1,-1,-1,2,28,0,0,0,0,3,0,0,0
5328,149,214,2,25,1,0,4,0,1,0,0,0
4776,1067,64,1,22,0,0,0,0,1,0,0,0
8800,227,425,4,107,23,4,6,0,4,0,0,0
-1,-1,-1,1,47,8,0,5,0,1,0,0,0
3104,182,178,1,56,2,2,1,0,5,0,0,0
-1,-1,-1,2,683,111,15,11,0,1,0,0,0
-1,-1,-1,2,67,0,1,0,0,5,0,0,0
-1,-1,-1,3,43,2,0,0,1,3,0,0,0
-1,-1,-1,3,33,0,0,0,0,2,0,0,0
3072,214,150,3,38,0,2,0,0,1,0,0,0
4310,72,292,1,32,0,0,1,0,3,0,0,0
175,189,88,6,82,0,0,1,0,5,0,0,0
-1,-1,-1,1,25,1,0,1,0,1,0,0,0
108,256,108,2,47,0,0,0,0,3,0,0,0
3765,251,1038,2,41,0,0,0,0,3,0,0,0
1045,49,164,4,64,0,0,0,0,5,0,0,0
-1,-1,-1,2,77,7,3,0,0,2,0,0,0
-1,-1,-1,2,73,7,3,0,0,2,0,0,0
4161,587,202,2,33,0,0,0,0,1,0,0,0
186,178,186,1,74,8,5,0,0,3,0,0,0
-1,-1,-1,2,78,6,3,0,0,2,0,0,0
-1,-1,-1,2,74,6,3,0,0,2,0,0,0
-1,-1,-1,2,82,4,3,0,0,2,0,0,0
-1,-1,-1,2,78,7,4,0,0,2,0,0,0
-1,-1,-1,2,66,4,3,0,0,2,0,0,0
-1,-1,-1,2,74,7,4,0,0,2,0,0,0
1144,316,48,6,56,0,0,1,0,3,0,0,0
4442,305,75,4,48,0,0,3,0,1,0,0,0
8733,764,342,2,59,0,2,1,0,1,0,0,0
-1,-1,-1,3,39,0,0,0,0,3,0,0,0
4812,341,57,3,27,2,0,0,0,1,0,0,0
-1,-1,-1,3,31,0,0,0,0,1,0,0,0
2889,32,350,1,64,1,5,2,0,4,0,0,0
2054,136,242,3,148,50,5,5,0,2,0,0,0
3148,138,224,3,55,4,0,0,0,2,0,0,0
-1,-1,-1,2,45,0,0,1,0,3,0,0,0
-1,-1,-1,3,54,0,0,1,0,3,0,0,0
-1,-1,-1,4,52,3,0,2,0,3,0,0,0
-1,-1,-1,5,61,3,0,2,0,3,0,0,0
-1,-1,-1,1,62,14,0,10,0,1,0,0,0
4161,587,202,2,32,0,0,0,0,0,0,0,0
-1,-1,-1,3,38,1,1,0,0,3,0,0,0
-1,-1,-1,1,121,30,2,1,0,6,0,0,0
7488,546,175,4,40,1,0,0,0,4,0,0,0
-1,-1,-1,1,122,29,3,2,0,6,0,0,0
3148,138,224,4,55,4,0,0,0,2,0,0,0
-1,-1,-1,3,93,5,6,0,0,2,0,0,0
-1,-1,-1,3,97,8,6,0,0,2,0,0,0
-1,-1,-1,3,95,7,6,0,0,2,0,0,0
-1,-1,-1,3,97,8,6,0,0,2,0,0,0
-1,-1,-1,3,91,7,6,0,0,2,0,0,0
-1,-1,-1,4,77,6,1,0,0,12,0,0,0
-1,-1,-1,4,69,0,0,0,0,2,0,0,0
2217,339,26,2,59,1,0,3,0,4,0,0,0
-1,-1,-1,3,89,5,5,0,0,2,0,0,0
-1,-1,-1,3,94,4,5,0,0,2,0,0,0
-1,-1,-1,3,94,7,5,0,0,2,0,0,0
-1,-1,-1,3,93,8,5,0,0,2,0,0,0
-1,-1,-1,2,74,6,3,0,0,2,0,0,0
-1,-1,-1,3,93,8,5,0,0,2,0,0,0
4759,719,899,2,44,0,0,0,0,1,0,0,0
4876,236,158,2,25,1,0,0,0,1,0,0,0
78,652,5,3,143,9,2,0,0,10,1,0,0
78,652,5,2,133,9,2,0,0,10,1,0,0
3041,245,139,3,41,5,2,0,0,1,0,0,0
3041,245,139,3,42,6,2,0,0,1,0,0,0
205,159,199,1,24,0,0,0,0,1,0,0,0
-1,-1,-1,4,77,6,1,0,0,12,0,0,0
419,676,419,3,46,0,0,0,0,3,0,0,0
-1,-1,-1,3,96,7,7,0,0,2,0,0,0
-1,-1,-1,3,100,4,6,0,0,2,0,0,0
-1,-1,-1,3,92,6,6,0,0,2,0,0,0
-1,-1,-1,3,84,4,6,0,0,2,0,0,0
-1,-1,-1,3,96,6,6,0,0,2,0,0,0
-1,-1,-1,3,92,7,7,0,0,2,0,0,0
-1,-1,-1,3,98,8,7,0,0,2,0,0,0
-1,-1,-1,3,92,6,6,0,0,2,0,0,0
-1,-1,-1,3,98,8,7,0,0,2,0,0,0
-1,-1,-1,3,94,5,7,0,0,2,0,0,0
-1,-1,-1,3,98,4,6,0,0,2,0,0,0
-1,-1,-1,3,98,7,6,0,0,2,0,0,0
-1,-1,-1,4,77,6,1,0,0,12,0,0,0
-1,-1,-1,3,163,15,0,0,0,6,0,0,0
-1,-1,-1,4,77,6,1,0,0,12,0,0,0
-1,-1,-1,4,77,6,1,0,0,12,0,0,0
6640,298,60,2,40,0,0,0,0,4,0,0,0
-1,-1,-1,3,38,1,0,1,0,3,0,0,0
-1,-1,-1,3,39,2,0,1,0,3,0,0,0
-1,-1,-1,1,116,26,2,2,0,6,0,0,0
-1,-1,-1,3,73,14,2,3,0,2,0,0,0
-1,-1,-1,1,75,12,2,0,0,3,0,0,0
7478,556,512,3,31,8,0,0,0,3,0,0,0
68,662,14,2,104,3,1,1,0,7,0,0,0
-1,-1,-1,1,65,11,0,0,0,3,0,0,0
-1,-1,-1,2,71,9,3,0,0,2,0,0,0
-1,-1,-1,1,61,9,0,0,0,3,0,0,0
-1,-1,-1,2,75,6,4,0,0,2,0,0,0
-1,-1,-1,1,73,13,0,0,0,3,0,0,0
-1,-1,-1,2,79,9,3,0,0,2,0,0,0
-1,-1,-1,2,83,4,4,0,0,2,0,0,0
-1,-1,-1,1,61,5,1,0,0,3,0,0,0
-1,-1,-1,2,67,4,4,0,0,2,0,0,0
-1,-1,-1,1,69,9,1,0,0,3,0,0,0
-1,-1,-1,1,77,4,1,0,0,3,0,0,0
-1,-1,-1,1,73,7,1,0,0,3,0,0,0
-1,-1,-1,2,79,6,4,0,0,2,0,0,0
-1,-1,-1,1,73,9,2,0,0,3,0,0,0
-1,-1,-1,2,79,7,5,0,0,2,0,0,0
-1,-1,-1,2,75,6,4,0,0,2,0,0,0
-1,-1,-1,1,73,13,0,0,0,3,0,0,0
-1,-1,-1,2,79,12,3,0,0,2,0,0,0
-1,-1,-1,3,81,7,5,0,0,2,0,0,0
-1,-1,-1,2,67,7,3,0,0,2,0,0,0
-1,-1,-1,1,69,10,1,0,0,3,0,0,0
-1,-1,-1,2,75,7,5,0,0,2,0,0,0
-1,-1,-1,1,69,7,2,0,0,3,0,0,0
-1,-1,-1,4,77,6,1,0,0,12,0,0,0
3590,1888,9,3,23,0,0,0,0,1,0,0,0
-1,-1,-1,3,65,0,0,1,0,4,0,0,0
-1,-1,-1,3,39,2,0,1,0,3,0,0,0
5293,184,-1,2,20,3,0,0,0,1,0,0,0
5293,184,-1,3,26,3,0,0,0,1,0,0,0
-1,-1,-1,2,71,6,3,0,0,2,0,0,0
8236,2354,966,3,100,4,8,1,0,6,0,0,0
-1,-1,-1,1,25,0,0,0,0,3,0,0,0
-1,-1,-1,7,46,0,0,0,0,2,0,0,0
-1,-1,-1,3,51,0,0,1,0,3,0,0,0
6673,631,96,2,30,0,0,1,0,1,0,0,0
831,263,160,2,146,13,22,1,0,1,0,0,0
-1,-1,-1,3,32,0,0,0,0,2,0,0,0
648,447,318,4,118,43,1,1,0,5,0,0,0
4760,353,12,6,110,22,14,1,0,2,0,0,0
5836,373,18,3,21,0,0,1,0,1,0,0,0
8445,321,103,2,27,0,0,0,0,1,0,0,0
3512,139,224,1,20,0,0,0,0,3,0,0,0
4527,220,117,2,24,0,0,0,0,1,0,0,0
4824,288,152,2,19,0,0,0,0,1,0,0,0
4284,98,147,2,22,0,0,0,0,1,0,0,0
-1,-1,-1,2,22,1,0,0,0,1,0,0,0
8445,321,103,2,27,0,0,0,0,1,0,0,0
-1,-1,-1,2,19,0,0,1,0,1,0,0,0
-1,-1,-1,2,24,2,0,1,0,1,0,0,0
2651,270,101,1,106,9,3,4,0,6,0,0,0
4529,218,-1,2,25,1,0,0,0,1,0,0,0
3365,286,105,1,40,0,1,0,0,4,0,0,0
5205,271,472,1,26,0,0,1,0,3,0,0,0
3497,885,510,2,50,1,0,0,0,6,0,0,0
831,263,160,2,134,13,19,1,0,1,0,0,0
6124,84,297,2,48,0,0,0,0,4,0,0,0
-1,-1,-1,2,29,0,0,0,0,2,0,0,0
-1,-1,-1,3,39,0,0,0,0,2,0,0,0
188,176,183,3,43,1,0,0,0,5,0,0,0
-1,-1,-1,4,184,102,1,0,0,4,0,0,0
-1,-1,-1,1,11,0,0,0,0,1,0,0,0
-1,-1,-1,4,77,6,1,0,0,12,0,0,0
831,263,160,2,139,18,11,1,0,1,0,0,0
-1,-1,-1,3,38,1,0,1,0,3,0,0,0
-1,-1,-1,3,38,1,0,1,0,3,0,0,0
-1,-1,-1,3,38,1,0,1,0,3,0,0,0
-1,-1,-1,3,38,1,0,1,0,3,0,0,0
689,40,-1,2,34,0,0,1,0,2,0,0,0
4221,161,587,5,50,1,0,0,0,4,0,0,0
2492,63,301,3,66,1,3,1,0,3,0,0,0
3377,274,24,2,36,0,0,0,0,3,0,0,0
3377,274,24,5,123,51,9,0,0,3,0,0,0
-1,-1,-1,3,45,0,0,0,0,4,0,0,0
-1,-1,-1,2,99,38,0,0,0,9,0,0,0
689,40,-1,2,35,0,0,1,1,3,0,0,0
3230,56,315,3,73,0,2,0,0,5,0,0,0
2695,226,-1,11,147,4,6,1,0,2,0,0,0
6063,511,220,9,99,2,0,0,0,7,0,0,0
6063,511,220,11,143,1,0,0,0,9,0,0,0
6063,511,220,11,143,1,0,0,0,9,0,0,0
6063,511,220,10,134,1,0,0,0,9,0,0,0
6063,511,220,4,58,0,0,0,0,5,0,0,0
6063,511,220,10,109,2,0,0,1,8,0,0,0
6063,511,220,9,100,2,0,0,1,8,0,0,0
-1,-1,-1,1,13,0,0,0,0,1,0,0,0
731,364,1,2,39,0,0,0,0,3,0,0,0
-1,-1,-1,2,52,2,0,0,0,5,0,0,0
1520,305,63,5,81,0,1,0,0,5,0,0,0
-1,-1,-1,2,77,15,0,1,0,7,0,0,0
-1,-1,-1,3,28,0,0,0,0,2,0,0,0
-1,-1,-1,4,28,0,0,0,0,1,0,0,0
7494,30,318,2,63,0,1,0,0,4,0,0,0
-1,-1,-1,4,34,0,0,0,0,1,0,0,0
-1,-1,-1,2,90,0,1,0,0,7,0,0,0
-1,-1,-1,6,37,0,0,0,0,2,0,0,0
-1,-1,-1,1,33,0,0,3,0,1,0,0,0
5647,197,-1,3,39,0,0,0,0,4,0,0,0
5495,347,18,3,24,3,0,0,0,1,0,0,0
3505,146,582,2,32,0,0,0,0,2,0,0,0
